anon_school,anon_class,anon_pid,p_D,p_A,p_S
SCH_004,CLS_0208,P006502,0.18380362043778098,0.25707528491814924,0.1371723376214504
SCH_004,CLS_0208,P002824,0.5240862468878428,0.5247413913408915,0.402986874183019
SCH_004,CLS_0208,P006905,0.6565245787302653,0.6398968895276388,0.540723959604899
SCH_004,CLS_0208,P004249,0.4560703734556834,0.47329647342363995,0.3382532348235448
SCH_009,CLS_0154,P001562,0.5627491970856985,0.5575373669465383,0.44424673914909363
SCH_009,CLS_0164,P006087,0.7142785390218099,0.7074423432350159,0.6279541552066803
SCH_009,CLS_0164,P004127,0.49333763122558594,0.5133457283178965,0.3757263422012329
SCH_009,CLS_0179,P006578,0.6737386782964071,0.6618596514066061,0.5787313878536224
SCH_009,CLS_0179,P007372,0.7203176418940226,0.7027537624041239,0.6163553794225057
SCH_009,CLS_0243,P007024,0.6291430989901224,0.6348689198493958,0.5141773521900177
SCH_009,CLS_0243,P002865,0.7105953494707743,0.6862373749415079,0.6070343355337778
SCH_009,CLS_0144,P007773,0.5524802605311075,0.5495343506336212,0.42806339263916016
SCH_009,CLS_0144,P000037,0.6772708495457967,0.661301334698995,0.5782517592112223
SCH_009,CLS_0144,P003106,0.6914500196774801,0.6749991377194723,0.6014078358809153
SCH_009,CLS_0144,P003326,0.6940400799115499,0.680546780427297,0.6009421944618225
SCH_009,CLS_0185,P003097,0.6537023584047953,0.6361223657925924,0.5373229285081228
SCH_009,CLS_0185,P002533,0.5384788711865743,0.5503658850987753,0.4214895913998286
SCH_009,CLS_0185,P002139,0.5029277404149374,0.5208230217297872,0.3726775844891866
SCH_009,CLS_0185,P001765,0.6244632303714752,0.6221970915794373,0.4983118176460266
SCH_009,CLS_0185,P007699,0.6182941198348999,0.6082255244255066,0.4836534063021342
SCH_009,CLS_0185,P002825,0.6656564672787985,0.6563467780749003,0.5350845754146576
SCH_009,CLS_0166,P005766,0.6250743667284647,0.6132118105888367,0.5039454797903696
SCH_009,CLS_0166,P004273,0.48459333181381226,0.5002109507719675,0.3701806316773097
SCH_009,CLS_0168,P003818,0.41454115013281506,0.4330858488877614,0.29005613426367444
SCH_009,CLS_0168,P005400,0.6999613245328268,0.6769723097483317,0.5968466599782308
SCH_009,CLS_0168,P003998,0.772474447886149,0.7529401580492655,0.6865623990694681
SCH_009,CLS_0096,P003553,0.7160475850105286,0.701517124970754,0.6165871421496073
SCH_009,CLS_0096,P001797,0.793615976969401,0.7808278600374857,0.7282968163490295
SCH_009,CLS_0096,P006543,0.5627887348333994,0.5812434554100037,0.465671181678772
SCH_009,CLS_0055,P005655,0.5344379742940267,0.5323077241579691,0.41716229418913525
SCH_009,CLS_0230,P000334,0.7030266722043356,0.6896697481473287,0.6047741373380026
SCH_009,CLS_0230,P006449,0.6719733079274496,0.6575339039166769,0.5692986647288004
SCH_009,CLS_0230,P001695,0.6448585391044617,0.6403964161872864,0.5294004678726196
SCH_009,CLS_0230,P002595,0.48909694453080493,0.5096884270509084,0.3717474713921547
SCH_009,CLS_0121,P002092,0.7940723101298014,0.7782735029856364,0.7167063156763712
SCH_009,CLS_0121,P005176,0.7651108105977377,0.747428278128306,0.6932000716527303
SCH_009,CLS_0080,P001046,0.7599268158276876,0.728584090868632,0.6690831383069357
SCH_009,CLS_0076,P006862,0.6965570648511251,0.6919394135475159,0.5968329707781473
SCH_009,CLS_0076,P005362,0.7160388827323914,0.702004611492157,0.6166464885075887
SCH_009,CLS_0251,P002525,0.6694727738698324,0.6579832235972086,0.5632901390393575
SCH_009,CLS_0251,P002755,0.6003673275311788,0.5943922400474548,0.4768481453259786
SCH_009,CLS_0251,P005257,0.6177771985530853,0.5929425855477651,0.4888849159081777
SCH_009,CLS_0251,P001926,0.6448051631450653,0.6288542052110037,0.540990968545278
SCH_009,CLS_0251,P006718,0.6653839747111002,0.6566619475682577,0.5744178593158722
SCH_009,CLS_0251,P007427,0.6708278854688009,0.6577445467313131,0.5431920091311137
SCH_009,CLS_0009,P000656,0.48647791147232056,0.4931608736515045,0.37836987773577374
SCH_009,CLS_0138,P004893,0.7237532337506613,0.7102104425430298,0.638450006643931
SCH_009,CLS_0138,P001005,0.6770694057146708,0.6511385838190714,0.5605340600013733
SCH_009,CLS_0138,P001457,0.29517197112242377,0.3439322312672933,0.20421652247508368
SCH_009,CLS_0138,P007448,0.6925958792368571,0.6852843960126241,0.5885038574536642
SCH_009,CLS_0216,P002300,0.6430517037709554,0.6322000622749329,0.5362059573332468
SCH_009,CLS_0216,P004311,0.5810748736063639,0.5783488750457764,0.4686991075674693
SCH_009,CLS_0032,P002581,0.7631250619888306,0.7490583459536234,0.6905010441939036
SCH_009,CLS_0032,P006240,0.7467220028241476,0.7301742831865946,0.6606966455777487
SCH_009,CLS_0032,P000012,0.7567238012949625,0.735825796922048,0.6762272318204244
SCH_009,CLS_0032,P006871,0.5210517843564352,0.5293164253234863,0.4047680199146271
SCH_009,CLS_0032,P003725,0.4488291343053182,0.47589056690533954,0.32699580490589136
SCH_009,CLS_0145,P005340,0.49201884865760803,0.503056655327479,0.3771599531173706
SCH_009,CLS_0145,P005070,0.41910792887210846,0.43709781765937805,0.31446278591950727
SCH_009,CLS_0145,P005129,0.7687864104906718,0.745123008886973,0.6842711965243021
SCH_009,CLS_0145,P000951,0.3442390263080597,0.39619380235671997,0.23821685214837393
SCH_009,CLS_0111,P000370,0.373919556538264,0.4162713090578715,0.2631311217943827
SCH_009,CLS_0111,P007111,0.6012836198012034,0.5891195038954417,0.4823993543783824
SCH_009,CLS_0111,P002926,0.628966877857844,0.619933029015859,0.5251156389713287
SCH_009,CLS_0200,P007038,0.4768754144509633,0.5207575360933939,0.3767798840999603
SCH_009,CLS_0200,P006665,0.7076403896013895,0.6879599293073019,0.6053751309712728
SCH_009,CLS_0200,P002484,0.613163689772288,0.6078765690326691,0.5099073847134908
SCH_009,CLS_0085,P006308,0.5946341057618459,0.5933715502421061,0.4827490746974945
SCH_009,CLS_0085,P007776,0.6413636008898417,0.640650729338328,0.5336988270282745
SCH_009,CLS_0085,P003821,0.6911789774894714,0.6794390082359314,0.5966836412747701
SCH_009,CLS_0085,P006173,0.5918038189411163,0.5912389357884725,0.476014643907547
SCH_009,CLS_0029,P006363,0.42342891295750934,0.45852044224739075,0.30956164995829266
SCH_009,CLS_0029,P004096,0.4840726852416992,0.49975786606470746,0.3709862331549327
SCH_009,CLS_0029,P004967,0.8223666151364645,0.7991863489151001,0.7473326524098715
SCH_009,CLS_0029,P003156,0.5540052254994711,0.5518902937571207,0.42722700039545697
SCH_009,CLS_0029,P002366,0.6750906705856323,0.6687971750895182,0.5758156478404999
SCH_009,CLS_0029,P007329,0.691753625869751,0.6845073103904724,0.5874949594338735
SCH_009,CLS_0162,P006668,0.30114909261465067,0.3454953034718831,0.22504130005836484
SCH_009,CLS_0162,P000210,0.6795774896939596,0.6767450372378031,0.5881808201471964
SCH_009,CLS_0162,P006416,0.35687463482220966,0.405625323454539,0.26108552018801373
SCH_009,CLS_0162,P003372,0.5773179729779562,0.5909220774968466,0.471722145875295
SCH_009,CLS_0162,P004900,0.42587779959042865,0.4536605775356293,0.29850543042023975
SCH_009,CLS_0162,P004446,0.7371029655138651,0.7149530053138733,0.6346355875333151
SCH_009,CLS_0162,P002668,0.6328457693258921,0.6289544502894083,0.5211035211881002
SCH_009,CLS_0162,P006796,0.49490206440289813,0.5150039990743002,0.37871946891148883
SCH_009,CLS_0075,P003846,0.38248786826928455,0.4309770365556081,0.2871699358026187
SCH_009,CLS_0075,P006895,0.6032426158587137,0.5981554587682089,0.4975445369879405
SCH_009,CLS_0075,P005728,0.5237214267253876,0.5285665293534597,0.4109393159548442
SCH_009,CLS_0183,P001544,0.6488794287045797,0.643312414487203,0.5461939970652262
SCH_009,CLS_0183,P003595,0.5718729197978973,0.5820637941360474,0.44255367914835614
SCH_009,CLS_0183,P000503,0.7127543489138285,0.7005760669708252,0.5982418060302734
SCH_009,CLS_0183,P003929,0.45467857519785565,0.4674070676167806,0.3380118707815805
SCH_009,CLS_0183,P004841,0.8304000099500021,0.803290327390035,0.7544998526573181
SCH_009,CLS_0183,P005236,0.4051520526409149,0.43991801142692566,0.2892902096112569
SCH_009,CLS_0183,P006511,0.532441109418869,0.5380732516447703,0.41516798734664917
SCH_009,CLS_0183,P007087,0.5374694665273031,0.5553345878918966,0.41896919409434
SCH_009,CLS_0183,P002612,0.33612457911173493,0.39700459440549213,0.24167437851428986
SCH_009,CLS_0183,P001556,0.4764072000980377,0.4891396363576253,0.3566332310438156
SCH_009,CLS_0108,P007183,0.7606197794278463,0.7492267688115438,0.6716390053431193
SCH_009,CLS_0108,P004874,0.7998726765314738,0.7761453787485758,0.7270970145861307
SCH_009,CLS_0108,P001581,0.49350271622339886,0.5140807429949442,0.3713944951693217
SCH_009,CLS_0108,P002359,0.8178636829058329,0.7929354508717855,0.7393237948417664
SCH_009,CLS_0108,P005132,0.6585427125295004,0.6493871808052063,0.5457794467608134
SCH_009,CLS_0108,P003448,0.7731436689694723,0.7551935116449991,0.6783522566159567
SCH_009,CLS_0087,P003347,0.6286471287409464,0.6269388198852539,0.5150162478288015
SCH_009,CLS_0087,P004877,0.595408171415329,0.6127338210741679,0.5099903444449106
SCH_009,CLS_0087,P005118,0.38815097014109284,0.4345913827419281,0.28003616631031036
SCH_009,CLS_0087,P005219,0.49652089675267536,0.5081261197725931,0.3700330307086308
SCH_009,CLS_0087,P004156,0.5929717818895975,0.5949369271596273,0.48149843017260235
SCH_003,CLS_0116,P004572,0.16159713019927338,0.22797723859548566,0.11855585003892578
SCH_003,CLS_0116,P007270,0.10774977008501684,0.20710809528827667,0.0984568111598491
SCH_003,CLS_0116,P006572,0.028176170152922436,0.10090965529282887,0.026105544219414332
SCH_003,CLS_0116,P002744,0.10448715835809703,0.19248036543528238,0.08717340603470798
SCH_003,CLS_0116,P004293,0.1052749802668889,0.2117509444554646,0.09887813280026114
SCH_003,CLS_0073,P007049,0.12287677079439156,0.20263785620530442,0.08890403062105173
SCH_003,CLS_0073,P005049,0.21304101000229514,0.28337622185548145,0.16367814565698305
SCH_003,CLS_0073,P000217,0.5674288074175516,0.5740184386571249,0.4541558623313904
SCH_003,CLS_0073,P002110,0.059344757348299,0.13778060923020038,0.05043626111000769
SCH_003,CLS_0073,P003781,0.09558318803707753,0.17207821706930793,0.07132636693616705
SCH_003,CLS_0073,P002561,0.4800267120202382,0.4898640314737956,0.3608200252056122
SCH_003,CLS_0073,P001936,0.0651871797939141,0.14426730573177332,0.05177970292667541
SCH_003,CLS_0073,P001450,0.08933635801076883,0.167423148949941,0.06926138574878372
SCH_003,CLS_0073,P007317,0.1304071669777234,0.20818512638409933,0.09461709856986995
SCH_003,CLS_0064,P006019,0.06462072084347403,0.1427734121680259,0.05749972381939487
SCH_003,CLS_0064,P006686,0.16704523315032316,0.24086358149846387,0.13878882800539333
SCH_003,CLS_0064,P004186,0.13206746677557624,0.22116929789384202,0.09504698216915126
SCH_003,CLS_0064,P005042,0.09778152902921035,0.17221976319948828,0.07661952761312323
SCH_003,CLS_0064,P002227,0.1287558277448018,0.21028606096903477,0.09819964071114855
SCH_003,CLS_0228,P006975,0.0350263348470131,0.11057342216372483,0.0293606556951999
SCH_003,CLS_0228,P005304,0.05573939780394233,0.13047228256861368,0.04869994769493733
SCH_003,CLS_0228,P004702,0.0414241217076778,0.11783920973539347,0.0373162496834993
SCH_003,CLS_0228,P005241,0.08792016531030333,0.15950210640827814,0.06867064349353309
SCH_003,CLS_0228,P002238,0.0408164315546552,0.1093583578864733,0.0370177996034423
SCH_003,CLS_0228,P007451,0.04228649660944933,0.11812569946050644,0.0372188252707322
SCH_003,CLS_0228,P007477,0.07663880909482633,0.15708251794179276,0.06840804219245904
SCH_003,CLS_0228,P002291,0.08762769401073449,0.16841298341751096,0.0740911190708478
SCH_003,CLS_0228,P003849,0.0537673626095056,0.13219165553649265,0.0450303337226311
SCH_003,CLS_0196,P002046,0.17749656736850739,0.24675129354000092,0.12644565726319942
SCH_003,CLS_0196,P001572,0.32596223056316376,0.3563933422168095,0.22874133288860313
SCH_003,CLS_0196,P002540,0.3086039200425148,0.33768745263417554,0.23635603735844288
SCH_003,CLS_0196,P006973,0.24671332538127896,0.3150854508082072,0.1821278582016627
SCH_003,CLS_0196,P000445,0.14285175750652948,0.20587179313103354,0.10360605300714566
SCH_003,CLS_0196,P003349,0.3619123299916585,0.39594583710034686,0.2698188374439875
SCH_003,CLS_0092,P000025,0.0909659440318743,0.17729496955871574,0.07132990161577853
SCH_003,CLS_0092,P000693,0.4275662104288737,0.48603631059328717,0.3262272179126739
SCH_003,CLS_0092,P001773,0.059060815721750204,0.14108364284038535,0.0541920655717452
SCH_003,CLS_0092,P000596,0.07616200918952619,0.16140866776307417,0.061114883671204163
SCH_003,CLS_0240,P003607,0.2628235667943954,0.3366429607073466,0.19908329596122107
SCH_003,CLS_0240,P001542,0.10416301339864727,0.19240131477514896,0.09173267458875971
SCH_003,CLS_0240,P003482,0.0585377179086208,0.13319983830054596,0.05254769495998817
SCH_003,CLS_0240,P002541,0.0509299660722414,0.14271300037701917,0.03995591277877483
SCH_003,CLS_0240,P006506,0.05802689120173451,0.14695917566617325,0.04627864994108671
SCH_003,CLS_0240,P000814,0.03727579613526657,0.1167191366354624,0.03238157089799636
SCH_003,CLS_0240,P001788,0.03791308837632334,0.1251998568574587,0.03031675827999907
SCH_003,CLS_0240,P000865,0.07856383671363187,0.16358639299869537,0.06733665739496543
SCH_003,CLS_0048,P001812,0.10151938349008556,0.17683952301740638,0.08452074850598967
SCH_003,CLS_0048,P007294,0.0346183348447084,0.11613473047812777,0.0294419048974911
SCH_003,CLS_0048,P002806,0.044955927878618206,0.13855065653721488,0.03803632967174047
SCH_003,CLS_0048,P001272,0.04467649695773914,0.1134576288362344,0.039643874391913365
SCH_003,CLS_0048,P003646,0.02964959200471637,0.10403850177923833,0.030690688950320035
SCH_003,CLS_0191,P002316,0.36109308401743573,0.3974589407444,0.2663664867480595
SCH_003,CLS_0060,P004927,0.38342079023520154,0.4088236689567566,0.2687963818510373
SCH_003,CLS_0060,P001838,0.08901025851567579,0.17165615657965339,0.0743642405917247
SCH_003,CLS_0060,P006958,0.6354221006234487,0.6200460394223531,0.5235418577988943
SCH_003,CLS_0060,P005876,0.07223367194334661,0.15218462546666459,0.059116150252521
SCH_003,CLS_0060,P007139,0.0802241849402586,0.15852215637763342,0.06812920390317832
SCH_003,CLS_0060,P000561,0.15596793343623472,0.22649825115998581,0.11881104484200478
SCH_003,CLS_0060,P003220,0.05025748287638024,0.12627626334627468,0.04316566791385407
SCH_003,CLS_0035,P005713,0.2111078922947248,0.2888638774553935,0.16147566835085547
SCH_003,CLS_0035,P001796,0.1043523326516151,0.1905044466257095,0.07874773815274233
SCH_003,CLS_0035,P001662,0.026838368736207433,0.10039931908249851,0.022481113361815564
SCH_003,CLS_0035,P005981,0.040742278409500864,0.11526374518871303,0.03422681273271637
SCH_003,CLS_0035,P006966,0.1089818527301152,0.1851924111445745,0.08590667818983394
SCH_003,CLS_0035,P004676,0.037796417872110966,0.11456315964460366,0.03399155568331473
SCH_003,CLS_0035,P001389,0.04737712070345873,0.1273165519038836,0.04044753437240913
SCH_003,CLS_0083,P000365,0.10517462094624834,0.18953936795393622,0.07624907046556467
SCH_003,CLS_0083,P000393,0.0745259101192156,0.15713894367218015,0.06000493280589577
SCH_003,CLS_0083,P007022,0.13027918090422944,0.21050784488519028,0.09165001908938086
SCH_003,CLS_0083,P004471,0.05129864191015556,0.1292380467057228,0.046034224020938035
SCH_003,CLS_0083,P006824,0.08144205560286832,0.16858497262001038,0.05991712709267927
SCH_003,CLS_0083,P001114,0.0950027592480182,0.17533791065216062,0.06994393405814962
SCH_003,CLS_0083,P005227,0.0526215784872571,0.13404842962821317,0.04408942535519594
SCH_003,CLS_0130,P002522,0.0708493056396643,0.15080650647481278,0.05865352476636563
SCH_003,CLS_0130,P004673,0.137953869998455,0.21661951144536332,0.10522768522302306
SCH_003,CLS_0170,P004055,0.12177600463231399,0.19575008253256476,0.08811759948730463
SCH_003,CLS_0140,P004454,0.10791976004838937,0.180218922595183,0.07858039376636343
SCH_003,CLS_0140,P007380,0.0709447215000788,0.15124350041151044,0.059651277338465
SCH_003,CLS_0140,P003591,0.06078604857126866,0.13290995607773456,0.0511109561969836
SCH_003,CLS_0140,P002678,0.12113729367653524,0.1996221492687861,0.08882603049278254
SCH_003,CLS_0140,P002848,0.07322819282611205,0.15652407705783836,0.056422128031651135
SCH_003,CLS_0140,P000562,0.10282497480511661,0.17765697836875913,0.0817287995790441
SCH_003,CLS_0140,P006719,0.07219906648000073,0.15513354539871207,0.056599146376053434
SCH_003,CLS_0140,P003473,0.4897409528493881,0.4917198121547699,0.36523664246002835
SCH_003,CLS_0140,P000967,0.030503662923971765,0.10331441834568973,0.026044768281280967
SCH_003,CLS_0105,P005468,0.08106648921966546,0.15956666072209674,0.0651125606770316
SCH_003,CLS_0105,P001784,0.14258642991383866,0.21838953594366706,0.11148102084795634
SCH_003,CLS_0105,P000474,0.10240997374057766,0.19065196812152863,0.07298977300524707
SCH_003,CLS_0105,P005052,0.10571440060933424,0.1938091814517974,0.07928150768081343
SCH_003,CLS_0105,P007120,0.03820268809795377,0.10989036907752354,0.036506074015051064
SCH_003,CLS_0105,P003917,0.49227415521939594,0.5033838252226511,0.3875619595249494
SCH_003,CLS_0105,P004694,0.057713106274604735,0.1396677643060684,0.0487422697866956
SCH_003,CLS_0072,P007586,0.09106896569331484,0.18415512641270956,0.0836271171768506
SCH_003,CLS_0072,P001504,0.04887845739722246,0.12705590824286137,0.04509867355227463
SCH_003,CLS_0072,P007042,0.0530268251895904,0.13203540692726767,0.04795222294827297
SCH_003,CLS_0072,P002033,0.08711581428845716,0.16508542497952777,0.07392800475160276
SCH_003,CLS_0072,P006990,0.26168545087178546,0.3106953551371892,0.17730511228243506
SCH_003,CLS_0072,P000888,0.16053123275438944,0.24822711447874699,0.1381062182287375
SCH_003,CLS_0072,P003897,0.06109110141793883,0.1414383749167124,0.05557724709312117
SCH_003,CLS_0142,P003706,0.0759207854668299,0.15462039659420648,0.06232155300676817
SCH_003,CLS_0142,P000708,0.062129423022270175,0.13481217622756952,0.054333992923299435
SCH_003,CLS_0207,P003113,0.09889531880617138,0.17940133313337958,0.0839139198263486
SCH_003,CLS_0207,P005035,0.04210106904307997,0.11696432034174596,0.039746051343778704
SCH_003,CLS_0207,P003402,0.04392420314252374,0.12405152618885036,0.037128414337833704
SCH_003,CLS_0207,P000392,0.39924387137095135,0.4256814370552699,0.29750485594073933
SCH_003,CLS_0207,P003382,0.04112869687378403,0.11839103698730463,0.035246263568599966
SCH_003,CLS_0207,P001417,0.05174965007851517,0.1168741496900717,0.049722368828952264
SCH_003,CLS_0207,P005338,0.0287494575604796,0.10066199923555053,0.026012100589772033
SCH_003,CLS_0207,P007647,0.057498039677739095,0.12507699429988858,0.04922255749503767
SCH_003,CLS_0207,P000931,0.10118604078888889,0.1858194743593533,0.0906685441732406
SCH_003,CLS_0207,P005168,0.04119615008433657,0.1126162360111872,0.03993586140374337
SCH_003,CLS_0207,P006972,0.0580872495969136,0.13734860966602958,0.05113867111504073
SCH_003,CLS_0207,P000201,0.05832259977857266,0.14217960337797794,0.0478670882682005
SCH_003,CLS_0043,P003522,0.2690424968798955,0.32141291598478955,0.20776499311129246
SCH_003,CLS_0043,P000588,0.07978800684213629,0.15325501064459476,0.0632429458200931
SCH_003,CLS_0043,P003477,0.10521950696905451,0.17137667785088218,0.07610360315690433
SCH_003,CLS_0043,P005626,0.06183331956466034,0.13187010337909058,0.05668028444051737
SCH_003,CLS_0066,P006371,0.1398026496171951,0.21821024517218265,0.10541709264119464
SCH_003,CLS_0066,P005847,0.028817056678235465,0.10967034101486202,0.0242742557699481
SCH_003,CLS_0066,P005326,0.1631956572333971,0.26672892769177753,0.1362837453683217
SCH_003,CLS_0066,P006702,0.10872386644283923,0.19615384439627326,0.08232108876109116
SCH_003,CLS_0173,P002419,0.051790960133075666,0.13953872521718336,0.0365266098330418
SCH_003,CLS_0173,P003543,0.04178013776739434,0.1217872599760691,0.0361717163274685
SCH_003,CLS_0062,P004170,0.12584918737411493,0.21467182536919904,0.09197200958927469
SCH_003,CLS_0062,P003419,0.05701883013049757,0.13962955276171363,0.04848068455855047
SCH_003,CLS_0062,P004780,0.09780696779489513,0.19261992971102396,0.07911662012338634
SCH_003,CLS_0126,P006492,0.044551152735948535,0.12340285629034035,0.041334719397127566
SCH_003,CLS_0126,P006179,0.11154560744762415,0.19072494655847547,0.08918936985234417
SCH_003,CLS_0126,P003913,0.05896181364854173,0.14258596052726105,0.04802438803017133
SCH_003,CLS_0126,P000436,0.36206647257010144,0.3905850102504094,0.26261089742183685
SCH_003,CLS_0126,P002236,0.09622959792613979,0.17657394707202903,0.07437029046316937
SCH_003,CLS_0126,P007576,0.11298610766728716,0.1957193265358607,0.08718272919456162
SCH_003,CLS_0049,P006604,0.18328055739402763,0.26187584797541297,0.1313688432176907
SCH_003,CLS_0174,P000283,0.18873754640420273,0.25761499504248303,0.14427292098601657
SCH_003,CLS_0118,P001098,0.09216010570526119,0.18748617668946585,0.06079449752966557
SCH_003,CLS_0118,P003006,0.11928595229983324,0.2062140305836995,0.08504793979227537
SCH_003,CLS_0157,P007251,0.3456432521343231,0.40974095463752747,0.26765205959479016
SCH_003,CLS_0053,P007358,0.04022946891685323,0.12471848477919889,0.032937266553441626
SCH_003,CLS_0053,P006118,0.17978457361459732,0.2617231806119283,0.12088514864444729
SCH_003,CLS_0153,P000554,0.09246526161829623,0.16600492099920902,0.07486488856375213
SCH_006,CLS_0025,P004659,0.3824088325103124,0.41540487110614777,0.27943841616312665
SCH_006,CLS_0025,P004629,0.057001514981190306,0.1375791455308596,0.04859599781533077
SCH_006,CLS_0056,P000059,0.33760279913743335,0.3903871377309163,0.254348561167717
SCH_006,CLS_0120,P001462,0.13669429471095396,0.21238661805788672,0.09873223925630246
SCH_006,CLS_0120,P007355,0.21545100212097168,0.2855730801820755,0.15713597834110252
SCH_006,CLS_0120,P001798,0.14578139533599213,0.22381028036276499,0.1150400266051292
SCH_006,CLS_0120,P001793,0.35425184667110443,0.40692081054051715,0.2449076796571413
SCH_006,CLS_0120,P000034,0.7379940748214722,0.7180661757787069,0.6405343810717264
SCH_006,CLS_0120,P007549,0.4702105422814687,0.4878819485505422,0.35993150373299915
SCH_006,CLS_0120,P007053,0.4262654980023702,0.44310852885246277,0.30064757168293
SCH_006,CLS_0120,P003317,0.20745368798573813,0.26581405103206635,0.1701318571964899
SCH_006,CLS_0018,P000513,0.10267164433995879,0.18657849232355747,0.0750743448734283
SCH_006,CLS_0099,P002186,0.1077562645077705,0.2004512002070744,0.07260779291391367
SCH_006,CLS_0071,P003636,0.2571726987759272,0.32857790589332575,0.2042871365944544
SCH_006,CLS_0139,P005647,0.33673716088136035,0.37934279441833496,0.23165666063626608
SCH_006,CLS_0139,P002367,0.29822499056657154,0.36230918268362683,0.2194772114356359
SCH_006,CLS_0044,P005687,0.39030518134435016,0.4191869447628657,0.2860251367092132
SCH_006,CLS_0044,P002346,0.2481626570224762,0.3051241934299469,0.17535040279229477
SCH_006,CLS_0010,P003118,0.5330097277959188,0.5435240964094797,0.4149979551633199
SCH_006,CLS_0010,P002614,0.3086630751689275,0.32505693783362705,0.2277911355098088
SCH_006,CLS_0010,P006553,0.3860739469528198,0.40715984503428143,0.27529250582059217
SCH_006,CLS_0010,P003925,0.43637533982594806,0.4552021970351537,0.32656196008125943
SCH_006,CLS_0010,P005451,0.46636513372262317,0.4724554419517517,0.3467055757840474
SCH_006,CLS_0010,P001759,0.7870147824287415,0.7674691081047058,0.7065950632095337
SCH_006,CLS_0010,P006611,0.6104833781719208,0.620881607135137,0.527044544617335
SCH_006,CLS_0133,P005327,0.50737065076828,0.5199152827262878,0.3934454719225566
SCH_006,CLS_0133,P007433,0.42516932388146716,0.44332098464171094,0.3206070462862651
SCH_006,CLS_0133,P001273,0.45211190978686017,0.4689038296540578,0.33476259807745606
SCH_006,CLS_0133,P003014,0.4745714416106542,0.4953322857618332,0.3624704306324323
SCH_006,CLS_0133,P007637,0.6078963875770569,0.6031751235326132,0.48835285504659015
SCH_006,CLS_0133,P007590,0.2596210290988286,0.30466121931870777,0.18908002227544776
SCH_006,CLS_0133,P000572,0.350062961379687,0.38838550448417664,0.23999586204687748
SCH_006,CLS_0133,P005695,0.36674484113852185,0.3920289029677709,0.2625266636411348
SCH_006,CLS_0123,P002963,0.6232312321662903,0.6140822370847067,0.5123119056224823
SCH_006,CLS_0123,P006182,0.5119726161162058,0.517050435145696,0.40629024306933087
SCH_006,CLS_0123,P005509,0.6948898832003275,0.6692123015721639,0.5776555935541788
SCH_006,CLS_0146,P003610,0.3998207251230876,0.42570610841115314,0.2807951718568802
SCH_006,CLS_0146,P004084,0.7833662827809652,0.7585519154866537,0.6927359302838644
SCH_006,CLS_0146,P007040,0.588991641998291,0.5808676878611246,0.4695493280887604
SCH_006,CLS_0146,P001982,0.31338967631260556,0.3384709358215332,0.21866749351223305
SCH_006,CLS_0098,P002136,0.4882632990678151,0.4983228047688802,0.37279828389485675
